subject,body,label,subtype
Update to my direct deposit details,"Good afternoon HR Team,

I recently switched banks and need to update my direct deposit information for payroll. Please update my account to the new details I'll send in a follow-up, and confirm the change takes effect from the next pay cycle.

Thanks,
Priya Gupta",bec,hr_payroll_redirect
Bank account change notification - INV-66152,"Good afternoon Shreya,

Due to an internal restructuring, Crestline Traders has moved to a new bank account at SBI. Please update your records and direct payment for INV-66152 (₹12,40,000) there urgently, within the hour.

Best regards,
Priya Mehta",bec,vendor_invoice_fraud
Second notice - INV-55281 overdue,"Hi Aditya,

We haven't received payment for INV-55281 (₹1,25,000). Please arrange the transfer as soon as possible to avoid late fees and account suspension with BlueRidge Textiles.

Thanks,
Arjun Choudhary",bec,fake_vendor_payment_reminder
Quick favor - right away,"Hello Alok,

I'm tied up in meetings all day. Can you pick up a few gift cards worth ₹7,15,750 for a client appreciation event? I'll reimburse you right away. Send me the codes once purchased.

Sincerely,
Anita Pillai",bec,fake_executive_gift_card_request
Second notice - INV-97422 overdue,"Hi Naveen,

We haven't received payment for INV-97422 (₹22,30,000). Please arrange the transfer without delay to avoid late fees and account suspension with Zenith Global.

Best regards,
Nisha Choudhary",bec,fake_vendor_payment_reminder
Need to change my bank details before payday,"Hi team,

My old account got closed and I need my salary redirected to a new one urgently, within the hour. Can someone confirm this has been updated before the next payroll run?

Thanks,
Sunita Chatterjee",bec,hr_payroll_redirect
Important: new remittance instructions,"Hello Manish,

Effective immediately, please use our updated remittance details at ICICI Bank for invoice INV-33431 ($18,500). Confirm receipt of this notice without delay.

Best regards,
Rahul Choudhary",bec,fake_supplier_bank_change
Need this done discreetly,"Hello Suresh,

This is a bit unusual, but I need gift cards purchased ($12,800 total) for a surprise for the team without delay. Keep it between us for now.

Thanks,
Anita Rao, Orion Manufacturing",bec,fake_executive_gift_card_request
A cause close to my heart - within the next 2 hours,"Dear Neha,

I'm personally supporting a relief effort and would like Horizon Trading Co to contribute ₹1,25,000 within the next 2 hours. I'll share the beneficiary details shortly - please keep this low-key for now.

Sincerely,
Suresh Saxena",bec,fake_charity_donation_request
Need this done discreetly,"Good afternoon Rajesh,

This is a bit unusual, but I need gift cards purchased ($6,200 total) for a surprise for the team as soon as possible. Keep it between us for now.

Regards,
Neha Gupta, Orion Manufacturing",bec,fake_executive_gift_card_request
Quick request - before end of day,"Good morning Ritu,

I'm currently in a board meeting and can't talk right now. I need you to process a wire transfer of $29,300 to a new vendor account before end of day. I'll send the account details separately - please confirm you're available to action this now.

Sincerely,
Priya Mehta
CEO, Meridian Exports",bec,fake_ceo_wire_request
Action required: verify your payment credentials,"Dear Aditya,

Our finance system flagged your account for a routine security check. Please confirm the banking details on file within the next 2 hours to avoid processing delays on upcoming payments.

Sincerely,
IT Support, Apex Dynamics",bec,fake_it_password_reset
"Quick favor - urgently, within the hour","Hello Meera,

I'm tied up in meetings all day. Can you pick up a few gift cards worth ₹22,30,000 for a client appreciation event? I'll reimburse you urgently, within the hour. Send me the codes once purchased.

Best,
Shreya Choudhary",bec,fake_executive_gift_card_request
Important: new remittance instructions,"Hi Vivek,

Effective immediately, please use our updated remittance details at Axis Bank for invoice INV-84422 (₹12,40,000). Confirm receipt of this notice immediately.

Sincerely,
Kavita Sharma",bec,fake_supplier_bank_change
Service disconnection notice - INV-69887,"Hi Vikram,

Pinnacle Systems's account shows an overdue balance of ₹12,40,000 on INV-69887. Services will be disconnected unless payment is made within the next 2 hours. Please settle immediately to avoid disruption.

Sincerely,
Billing Department",bec,fake_overdue_utility_payment
Updated payment details for INV-88661,"Hello Pooja,

Please note that our banking details have changed. For invoice INV-88661 (amount ₹9,60,000), kindly remit payment to our new account at Axis Bank going forward. Let us know once the transfer is complete.

Best,
Accounts Team, Horizon Trading Co",bec,vendor_invoice_fraud
Need your help on something urgent,"Good afternoon Ashok,

Are you at your desk? I need a favor done quietly - a payment of ₹12,40,000 needs to go out right away for a deal I'm closing. Let me know you got this.

Sincerely,
Neha Iyer, Summit Logistics",bec,fake_ceo_wire_request
Second notice - INV-12712 overdue,"Hi Arjun,

We haven't received payment for INV-12712 (₹3,50,000). Please arrange the transfer before end of day to avoid late fees and account suspension with Crestline Traders.

Sincerely,
Vivek Trivedi",bec,fake_vendor_payment_reminder
Final reminder before escalation - INV-43943,"Dear Rajesh,

Despite previous reminders, INV-43943 ($6,200) remains unpaid. Please settle this urgently, within the hour to avoid the matter being escalated to our collections team at BlueRidge Textiles.

Regards,
Nisha Malhotra",bec,fake_vendor_payment_reminder
Compliance action required - INV-41267,"Dear Deepa,

Our compliance review flagged an outstanding settlement (INV-41267, $45,000) that must be resolved right away to avoid regulatory penalties for Vertex Solutions. Please action this personally.

Thanks,
Divya Kapoor",bec,fake_legal_compliance_request
Urgent - regulatory deadline on INV-12800,"Hi Divya,

A regulatory deadline for INV-12800 (₹22,30,000) is approaching. Non-compliance could result in fines for Falcon Enterprises. Please process the required payment by end of business tomorrow.

Best,
Vikram Agarwal, Legal Department",bec,fake_legal_compliance_request
Outstanding invoice INV-11639 - payment overdue,"Good afternoon Neha,

Invoice INV-11639 for ₹7,15,750 remains outstanding. Please process payment urgently, within the hour to our updated beneficiary account (details attached) to avoid service disruption.

Thanks,
Sunita Nair
Pinnacle Systems",bec,vendor_invoice_fraud
Final reminder before escalation - INV-96636,"Hello Ritu,

Despite previous reminders, INV-96636 ($29,300) remains unpaid. Please settle this right away to avoid the matter being escalated to our collections team at Zenith Global.

Regards,
Vivek Verma",bec,fake_vendor_payment_reminder
Need to change my bank details before payday,"Dear team,

My old account got closed and I need my salary redirected to a new one by end of business tomorrow. Can someone confirm this has been updated before the next payroll run?

Regards,
Manish Trivedi",bec,hr_payroll_redirect
Strictly confidential - do not discuss,"Good afternoon Vikram,

We are finalizing a confidential acquisition and need ₹2,75,500 wired before close of business today to close the deal. Absolute discretion is required - do not discuss this with anyone outside this thread.

Best,
Manish Agarwal, Orion Manufacturing",bec,fake_merger_acquisition_secrecy
Notice: Summit Logistics banking details updated,"Good afternoon Shreya,

We're writing to inform you that Summit Logistics's primary banking relationship has moved to HDFC Bank. Please update your vendor records and direct all future payments for INV-91054 there right away.

Sincerely,
Finance Team, Summit Logistics",bec,fake_supplier_bank_change
Confidential - handle personally,"Hello Shreya,

This is confidential, please don't discuss it with anyone else on the team yet. I need ₹22,30,000 transferred to finalize an acquisition we're working on. Time-sensitive - can you process this without delay?

Regards,
Rajesh Gupta",bec,fake_ceo_wire_request
Final reminder before escalation - INV-28228,"Hello Kavita,

Despite previous reminders, INV-28228 (₹18,90,000) remains unpaid. Please settle this immediately to avoid the matter being escalated to our collections team at Nova Industries.

Sincerely,
Nisha Chatterjee",bec,fake_vendor_payment_reminder
System migration - re-verify vendor payment info,"Good morning Deepa,

As part of our ERP migration, we need you to re-confirm vendor payment details for Orion Manufacturing before close of business today, otherwise scheduled transfers may fail.

Thanks,
Rajesh Chatterjee",bec,fake_it_password_reset
Updated payment details for INV-23524,"Hi Aditya,

Please note that our banking details have changed. For invoice INV-23524 (amount ₹9,60,000), kindly remit payment to our new account at Yes Bank going forward. Let us know once the transfer is complete.

Sincerely,
Accounts Team, Silverline Corp",bec,vendor_invoice_fraud
